gold_label,sentence1_jeju,sentence2_jeju,ai_answer,result
entailment,"그녀의 혈압은 191/120이었고, 심박수는 102였습니다. 룸 에어 상태에서의 산소포화도는 91%였으나, 2리터 산소 마스크를 착용하면 98%로 상승하였습니다. 그리고 그녀는 발열 증상이 없었습니다.",환자는 고혈압을 가지고 있습니다.,,
contradiction,"그 여자 혈압은 191/120이고, 심박수는 102였수다. 그냥 있을 때 산소포화도는 91%였주만, 2리터 산소 캐뉼라 쓰난 98%로 올라갔수다. 또 열은 어서수다.",환자는 저혈압이우다.,,
neutral,"그 여자 혈압은 191/120이고, 심박수는 102였수다. 그냥 있을 때 산소포화도는 91%였주만, 2리터 산소 마스크 쓰민 98%로 올라갔수다. 그리고 열은 어서수다.",환자는 폐병이 있수다.,,
entailment,"환자가 졸암시난 병력을 제대로 묻긴 좀 어려웠주만, 그 사름 말로는, 한 사흘 전까진 괜찮았덴 허는디 집안 스트레스 때미 다시 술 먹기 시작허고 코카인도 했댄 헙니다.",환자가 기력이 어수다.,,
contradiction,"환자가 졸암시난 병력을 알아내긴 좀 힘들었주만, 그 사름 말로는 대략 사흘 전까진 괜찮았덴 허는디, 집안 스트레스 때미 다시 술 먹기 시작허고 코카인도 했댄 헙니다.",환자는 약이나 술 안 했댄 헙니다.,,
neutral,"환자가 졸암시난 병력을 제대로 알긴 좀 힘들었주만, 그 사름 말로는, 한 사흘 전까진 괜찮다가 집안 스트레스 때미 다시 술 먹고 코카인도 허기 시작했댄 헙니다.",환자가 중독 상태우다.,,
entailment,"그 사름이 전 일들은 잘 기억 못했주만, 목에 낀 관 뺀 다음에는 인지랑 지향력은 3점으로 봤수다.",그 여자는 전에 숨 쉬게 할려고 관을 꼈었수다.,,
contradiction,"그 사름이 전 일은 기억을 잘 못했주만, 목에 낀 관 뺀 다음에는 정신도 멀쩡했고 사람, 시간, 장소도 다 알아봤수다.",그 여자는 목에 낀 관 뺀 다음에 정신을 잃어부렀수다.,,
neutral,"그 사름이 전 일들은 잘 기억 못했주만, 목에 낀 관 뺀 다음에는 인지랑 지향력은 3점으로 봤수다.",그 여자는 전에 정신 잃은 적 있수다.,,
entailment,머리 다친 적 어시덴 헙니다.,전에 머리 다친 적 어수다.,,
contradiction,머리 다친 적 어시덴 헙니다.,전에 뇌진탕 앓은 적 있수다.,,
neutral,머리 다친 적 어시덴 헙니다.,넘어진 적 어수다.,,
entailment,"감염병: 환자 병이 심각허고 어멍이 열 났던 거랑 태막염 걱정 때미, [**알려진 환자 성**]은 패혈증으로 보고 치료했수다.",환자는 항생제로 치료했수다.,,
contradiction,"감염병: 환자 병이 심각허고 어멍이 열 났던 거랑 태막염 걱정 때미, [**알려진 환자 성**]은 패혈증으로 보고 치료했수다.",패혈증 위험은 어수다.,,
neutral,"감염병: 애기 병이 심각허고 어멍이 열 났던 거랑 태막염 걱정 때미, [**알려진 환자 성**]은 패혈증으로 의심돼서 치료했수다.",어멍한테 감염됐수다.,,
entailment,기관지경으로 조직검사 헌 건 진단허는 데 도움이 안 됐수다.,환자는 종격동에 혹이 있수다.,,
contradiction,기관지 통해서 헌 조직검사는 진단허는 데 도움이 안 됐수다.,환자 CT 검사 결과는 괜찮덴 나왔수다.,,
neutral,기관지 가로질러 헌 조직검사는 진단허는 데 도움이 안 됐수다.,환자는 폐에 혹이 있수다.,,
entailment,그 여자 폐병만으로는 지금 이 정도로 아픈 걸 설명하기 어렵덴 봤수다.,환자가 숨 쉬기 힘들어 헙니다.,,
contradiction,그 여자 폐병만으로는 지금 이 정도로 아픈 걸 설명하기 어렵덴 봤수다.,환자는 원래 앓던 폐병은 어수다.,,
neutral,그 여자 폐병만으로는 지금 이 정도로 아픈 걸 설명하기 어렵덴 봤수다.,환자는 폐색전증이 있수다.,,
entailment,"그 사름은 재발성 협심증하고 긍정적인 운동부하 검사 결과 땜에 [**Month (only) 115**]에 다시 심장카테터실로 옮겨졌수다. 이 검사에서는 40-50% 후방하강관, 30% 좌측주관, 60-70% 좌전하강관, 50% 순환관, 그라고 60% 말초막부 동맥 병변이 발견되었수다.",환자는 다발성 관상동맥 질환이 있수다.,,
contradiction,"그 사름은 재발성 협심증하고 긍정적인 운동부하 검사 땜에 [**Month (only) 115**]에 다시 심장카테터실로 옮겨졌수다. 이 검사에서 40-50% 후방하강동맥(PDA), 30% 좌심주동맥, 60-70% 좌전하강동맥(LAD), 50% 순환동맥, 그라고 60% 유문동맥(OM) 병변이 발견되었수다.",환자으 관상동맥은 정상입주.,,
neutral,"그 사름은 재발성 협심증하고 긍정적인 운동부하 검사 땜에 [**Month (only) 115**]에 다시 심장 카테터실로 옮겨졌수다. 이 검사에서 40-50% 후대하행동맥(PDA), 30% 좌관상동맥(main), 60-70% 좌전하행동맥(LAD), 50% 순환동맥(circumflex), 그라고 60% 유문동맥(OM) 병변이 발견되었수다.",환자으 심장 출력이 줄어들었수다.,,
entailment,"위에 거추룩, 만성 신부전증(CRI), 위식도 역류질환(GERD), 고혈압(HTN), 고지혈증, 신장 결석(renal calculi)",환자는 여러 만성 질환을 앓고 있수다.,,
contradiction,"위에 거추룩, 만성 신부전증(CRI), 위식도 역류 질환(GERD), 고혈압(HTN), 고지혈증, 신장 결석(renal calculi)",환자는 병력이 없수다.,,
neutral,"위에 거추룩, 만성 신부전증(CRI), 위식도 역류질환(GERD), 고혈압(HTN), 고지혈증, 신장 결석(renal calculi)",환자는 허리가 아프다고 헴수다.,,
entailment,"이 환자는 여든세 살 먹은 여자분이신디, 왼쪽 내측 말레올루스에 낫지 않는 궤양이 있수다. Dr.[**Name (NI) 13252**] 클리닉 통해서 입원했고, 혈관조영술하고 괜찮으면 혈관성형술하고 스텐트 삽입술을 계획허고 있수다.",환자는 다리에 상처가 났수다.,,
contradiction,"이 환자는 여든세 살 먹은 여자분이신디, 왼쪽 내측 말레올루스에 낫지 않는 궤양이 있수다. Dr.[**Name (NI) 13252**] 클리닉 통해서 입원했으멍, 혈관조영술하고 괜찮으면 혈관성형술하고 스텐트 삽입이 계획되어 있수다.",환자는 심장 질환 과거력이 없수다.,,
neutral,"이 환자는 여든세 살 먹은 여자분이신디, 왼쪽 내측 말레올루스에 낫지 않는 궤양이 있수다. Dr.[**Name (NI) 13252**] 클리닉 통해서 입원했으멍, 혈관조영술하고 괜찮으면 혈관성형술하고 스텐트 삽입이 계획되어 있수다.",환자는 당뇨병 과거력이 있수다.,,
entailment,"환자는 메로페넴, 반코마이신, 아즈트레오남을 한 번 투약받았고, 더 치료하려고 중환자실로 입원했수다.",환자는 여러 항생제를 맞았수다.,,
contradiction,"환자는 메로페넴, 밴코마이신, 아즈트레오남을 한 번 투약받았고, 더 치료하려고 중환자실로 입원했수다.",환자는 항생제 맞은 담에 집으로 퇴원했수다.,,
neutral,"환자는 메로페넴, 반코마이신, 아즈트레오남을 한 번 투약받았고, 더 치료하려고 중환자실로 입원했수다.",환자는 면역기능이 떨어졌수다.,,
entailment,"현재 질환의 과거력: 환자는 관상동맥 질환, 만성폐쇄성폐질환(COPD), 고혈압, 뇌혈관 사고의 과거력이 있는 일흔아홉 살 백인 남자입주. 몇 년 전에 뇌졸중 후 상태라는 보고에 따르민.",환자는 여러 가지 의료 문제가 있수다.,,
contradiction,"현재 병력: 환자는 관상동맥 질환, 만성폐쇄성폐질환(COPD), 고혈압, 뇌혈관 사고 병력이 있는 일흔아홉 살 백인 남자이멍, 몇 년 전에 뇌졸중 후 상태라고 보고했수다.",환자는 심장이나 폐 질환이 없수다.,,
neutral,"현재 질환의 과거력: 환자는 관상동맥 질환, 만성폐쇄성폐질환(COPD), 고혈압, 뇌혈관 사고 병력이 있는 일흔아홉 살 백인 남자입주. 몇 년 전에 뇌졸중 후 상태라는 보고가 있수다.",환자는 집에서 산소 치료를 받고 있수다.,,
entailment,"ROS에서, 환자는 요즘 며칠 동안 몇 번 N하고 V를 경험했다고 말했수다 (피는 없음). HD에서 오한 증상이 있수다.",환자 체온이 올랐수다.,,
entailment,페리카디얼 삼출은 없수다.,페리카디얼 공간에 이상헌 액체 축적이 없수다.,,
contradiction,페리카디얼 삼출은 없수다.,"영상 진단 결과, 심낭 강에 물이 있는 걸 확인했수다.",,
neutral,페리카디얼 삼출은 없수다.,환자는 호흡곤란은 없다고 헴수다.,,
entailment,"난소는 정상 -- H. pylori 및 PUD(편도염과 위궤양) 과거 병력 있음. -- 젊었을 때 간염 A 걸려서 병원 치료 받은 과거 병력 있음. -- 젊었을 때 폐렴 걸려서 병원 치료 받은 과거 병력 있음. -- 전에는 담배 피웠는디, 30년 동안 피우다가 [**2906**]년에 끊었수다.",환자는 전에 담배 피웠수다.,,
contradiction,"난소는 정상 -- H. pylori 및 PUD의 과거 병력이 있음. -- 어린 성인 시절에 간염 A로 인한 입원 치료 경험이 있음. -- 어린 성인 시절에 폐렴으로 인한 입원 치료 경험이 있음. -- 전 흡연자로, 30팩년을 흡연하였으며 [**2906**]년에 금연함.",환자는 흡연 이력이 없습니다.,,
neutral,"난소는 정상 -- H. pylori 및 위궤양 병력이 있음. -- 어린 성인 시절에 간염 A로 인한 입원 치료 이력이 있음. -- 어린 성인 시절에 폐렴으로 인한 입원 치료 이력이 있음. -- 전 흡연자로, 30팩년 동안 흡연하였으며 [**2906**]년에 금연함.",환자는 폐기종에 걸렸습니다.,,
entailment,"태아 심박수 모니터링에서 안정적이지 않은 패턴과 변동성 감소 및 후기 감속이 관찰되어, 모성은 긴급 제왕절개 수술로 분만하였습니다.",환자는 불안정한 태아 심장음을 가지고 있습니다.,,
contradiction,"태아의 심박수 모니터링에서 안정적이지 않은 패턴과 변동성 감소, 그리고 늦은 감속이 나타났고, 이에 따라 어머니는 긴급 제왕절개 수술로 분만하였습니다.",환자는 정상적인 태아 심장 박동음을 가지고 있습니다.,,
neutral,"태아 심박수 모니터링에서 안정적이지 않은 패턴과 변동성 감소, 그리고 후기 감속이 관찰되어, 어머니는 긴급 제왕절개 수술로 분만하였습니다.",환자는 조산아입니다.,,
entailment,"산전력 - 만성 고혈압으로 인해 임신이 복잡해지고, 이로 인해 분만 3일 전에 입원하게 되었으며, 이후 제왕절개 수술을 받았습니다.",환자는 임신 기간 동안 고혈압을 겪었습니다.,,
contradiction,"산전력 - 만성 고혈압으로 복잡해진 임신으로 인해 임박한 임신성 고혈압이 증가하여 분만 3일 전에 입원하였고, 이후 제왕절개 수술을 받았습니다.",임신은 복잡하지 않았습니다.,,
neutral,"산전력 - 만성 고혈압으로 인해 복잡해진 임신으로 인해 분만 3일 전에 입원하게 되었고, 이어서 제왕절개 수술이 이루어졌습니다. 임신 고혈압이 증가하였습니다.",환자는 임신 중에 단백뇨를 겪었습니다.,,
entailment,그녀는 안정된 상태로 의료 병동으로 호출되고 있습니다.,환자는 중환자실에 있었습니다.,,
contradiction,그녀는 안정된 상태로 의료 병동으로 호출되고 있습니다.,환자의 상태가 불안정합니다.,,
neutral,그녀는 안정된 상태로 의료 병동으로 호출되고 있습니다.,환자는 패혈증을 앓고 있었습니다.,,
entailment,"환자당, 그의 수축기 혈압은 시술 후에도 낮게 유지되었지만, 그는 집으로 보내졌습니다.",시술 후에 수축기 혈압이 낮았습니다.,,
contradiction,"환자 당, 그의 수축기 혈압은 시술 후에도 낮게 유지되었지만, 그는 집으로 보내졌습니다.",해당 환자는 시술 후에 고혈압 상태였습니다.,,
neutral,"환자 당, 그의 수축기 혈압은 시술 후에도 낮게 유지되었지만, 그는 집으로 보내졌습니다.",환자는 시술 중에 혈액을 잃었습니다.,,
entailment,"환자는 지난 1년 동안 점진적으로 불안정한 보행을 보여왔으며, 가장 최근에는 3주 전에 넘어진 적이 있습니다. 이는 변화 없이 동일하게 진행되고 있습니다.",환자는 여러 차례 추락 사고를 겪었습니다.,,
contradiction,"환자는 지난 1년 동안 점진적으로 불안정한 보행을 보였으며, 가장 최근에는 3주 전에 넘어진 적이 있습니다. 상태는 변하지 않고 일정하게 유지되고 있습니다.",환자의 보행은 정상입니다.,,
neutral,"환자는 지난 1년 동안 점진적으로 불안정한 보행을 보였으며, 최근 3주 전에는 넘어짐 사고도 있었습니다. 그 상태는 크게 진전되지 않고 일정하게 유지되고 있습니다.",환자는 정상압 수두증을 가지고 있습니다.,,
entailment,B) 심혈관: 환자의 혈압은 정상 범위에서 안정적이었습니다.,환자는 정상 혈압을 유지하고 있습니다.,,
contradiction,B) 심혈관: 환자의 혈압은 정상 범위에서 안정적이었습니다.,환자는 모니터링 기간 동안 저혈압 상태였습니다.,,
neutral,B) 심혈관: 환자의 혈압은 정상 범위에서 안정적으로 유지되고 있습니다.,환자는 혈압 강하게 하는 약을 복용하고 있지 않습니다.,,
entailment,"[**5-26**] ""[**State 53**]에선 '내 가슴에 트럭이 앉아있는 것 같댄' 느낌 땜에 중환자실에 입원했고, 포타캐스 끝에 피떡이 발견되엇댄 보고가 이서수다. 그 양반이 이거 땜에 약을 먹고 있었주만, 지금은 항응고제를 안 먹고 있수다.",가슴 아프댄 말했수다.,,
contradiction,"[**5-26**] ""[**State 53**]에선 '내 가슴에 트럭이 앉아있는 것 같댄' 느낌이랑 포타캐스 끝에 피떡이 발견돼서 중환자실로 입원했수다. 이거 땜에 약을 먹고 있었주만, 지금은 항응고제를 안 먹고 있수다.""",안 아프덴 함.,,
