gold_label,sentence1_jeju,sentence2_jeju,ai_answer,result
contradiction,"Æ¯È÷, È¯ÀÚ´Â ±Ù»õ [**Hospital1 18**]¼­ ¹è ¾ÆÇÂ °Å ¶«½Ã [**1-6**]¿¡ ÀÔ¿øÇÑ Àû ÀÖ¼ö´Ù.",º¹Åë º´·Â ¾ø¼ö´Ù.,,
neutral,"Æ¯È÷Çã°Ô, È¯ÀÚ³­ ¿ä»çÀÌ [**Hospital1 18**]¼­ ¹è¾ÎÀÌ ¶«½Ã ÀÔ¿øÇå Àû ÀÖ¼ö´Ù.",È¯ÀÚ Ãæ¼ö¿° ¾Î¾Æº¸¾Ò¼ö´Ù.,,
entailment,"60¼¼ ³²¼º È¯ÀÚ½Åµð °ú°Å·Â¿¡ DVT(½ÉºÎÁ¤¸ÆÇ÷ÀüÁõ), HIV(ÀÎ°£¸é¿ª°áÇÌ¹ÙÀÌ·¯½º), Hep C(°£¿° C), HCC(°£¼¼Æ÷¾Ï), RCC(½Å¼¼Æ÷¾Ï)ÀÌ ÀÖ¼ö°í Æó·Î ÀüÀÌµÅ ÀÖ¼ö¸ç, ÀÌÆ² Àü¿¡ »çÀÌ¹ö³ªÀÌÇÁ ¼ö¼úµµ ¹Þ¾ÆºÒ¾ú°í, Áö±ÝÀº À­¹è ¾ÆÇÄÀÌ¶û °¡½¿ ¾ÆÇÄÀ» È£¼ÒÇã¸Û »ïÅ°¹Î ÅëÁõÀÌ ´õ ½ÉÇØÁö¼ö´Ù.",È¯ÀÚ ½Äµµ¿° Áõ»ó º¸ÀÌ°í ÀÖ¼ö´Ù.,,
contradiction,"60»ì ³²Á¤³× È¯ÀÚµ§ ¿¹Àü¿¡ ½ÉºÎÁ¤¸ÆÇ÷ÀüÁõÀÌ¶û HIV, CÇü °£¿°, °£¼¼Æ÷¾Ï, ÄáÆÏ¼¼Æ÷¾Ï Áø´Ü ¹Þ¾ÒÁÖ°Ô Æó·Îµµ ¹øÁ®ºÒ¾ú¼ö´Ù, ÀÌÆ² Àü¿¡ »çÀÌ¹ö³ªÀÌÇÁ Ä¡·áµµ ¹Þ¾Ò¼ö´Ù, Áö±ÝÀº À­¹è¶û °¡½¿ÀÌ ¾ÆÇÁ´Ù ÇÏ¸Û »ïÅ°¹Î ´õ ½ÉÇã°Ô ¾ÆÆÄÁø´Ù Çé¼ö´Ù.",È¯ÀÚ À§½Äµµ Áõ»óÀº ÇÏ³ªµµ ¾ø¼ö´Ù.,,
neutral,"¿¹¼ø »ì ³²ÀÚ È¯ÀÚ½Åµð, Áö³­ º´·Â¿¡ ½ÉºÎÁ¤¸ÆÇ÷ÀüÁõ(DVT)ÇÏ°í ÀÎ°£¸é¿ª°áÇÌ¹ÙÀÌ·¯½º(HIV), CÇü °£¿°(Hep C), °£¼¼Æ÷¾Ï(HCC), ½Å¼¼Æ÷¾Ï(RCC)ÀÌ ÀÖ¼ö°í Æó·Îµµ ¹øÁø »óÅÂ¼ö´Ù, »çÀÌ¹ö³ªÀÌÇÁ Ä¡·á¸¦ ¹Þ¾Ò¼ö´Ù(¸¶Áö¸· Ä¡·á´Â ÀÌÆ² Àü¿¡ ¹Þ¾Ò¼ö´Ù), ¿ô¹è ÅëÁõÀÌ¶û °¡½É ÅëÁõÀ» È£¼ÒÇã¸Û, »ïÅ°¹Î ÅëÁõÀÌ ´õ ½ÉÇãÁø´Ù¼ö´Ù.",È¯ÀÚ ¹æ»ç¼± ¶§¹®¿¡ »ý±ä ½Äµµ¿° ¾Î°í ÀÖ¼ö´Ù.,,
entailment,"È¯ÀÚ³­ Ç÷¿ªÇÐÀûÀ¸·Õ ¾ÈÁ¤Çß¼ö´Ù, Ãß°¡ Áø´Ü Çã°Ô ÀÔ¿øÇÜ¼ö´Ù.",È¯ÀÚ Ç÷¿ªÇÐÀû »óÅÂ ¾ÈÁ¤µÇ¾ú¼ö´Ù.,,
contradiction,"È¯ÀÚ´« Ç÷¿ªÇÐÀûÀ¸·Î ¾ÈÁ¤ÀûÀÌ¿©¸Û, Ãß°¡Áø·á Çã°Ô ÀÔ¿øÇß¼ö´Ù.",È¯ÀÚ Ç÷¾Ð ³·¼ö´Ù.,,
neutral,"È¯ÀÚ Ç÷¿ªÇÐÀûÀ¸·Î ¾ÈÁ­Çã¸Û, ´õ Áø·á º¸°Ô ÀÔ¿øÇß¼ö´Ù.",È¯ÀÚ ¾ÆÇÂ °Å ¾Æ´Ï¶ó°í ºÎÀÎÇÏ¿ì´Ù.,,
entailment,»ê¸ð Ç÷¾ÐÀÌ ¿Ã¶óºÎ³­ ÀÓ½ÅÀÌ º¹ÀâÇØÁ®ºÎ·µ¼ö´Ù.,±× ¾î¸Û °íÇ÷¾Ð ÀÖ¼ö´Ù.,,
contradiction,¸ðÃ¼ Ç÷¾ÐÀÌ ³ô¾ÆÁ®ºÐ°Ô ÀÓ½ÅÀÌ º¹ÀâÇãÁ®ºÎ·µ¼ö´Ù.,¾î¸Û Ç÷¾Ð Á¤»ó ¹üÀ§ ¾È¿¡ µé¼ö´Ù.,,
neutral,»ê¸ð Ç÷¾ÐÀÌ ¿Ã¶ó°£ ¶«½Ã·Î ÀÓ½ÅÀÌ º¹ÀâÇãÁ®ºÎ·¶¼ö´Ù.,±×°÷¿¡ ÀüÀÚ°£Áõ ÀÖ¾ú¼ö´Ù.,,
entailment,"±× ºÐÀº [**º´¿ø**] ÀçÈ°¼¾ÅÍ·Î [**2926-7-27**]¿¡ Åð¿øÇÏ°îµµ, °í¿­ÀÌ µÇÇ®ÀÌÇã¸Û ³ª¿À´Â »óÈ² ¼Ó¿§¼­ ¾ÆÁ÷µµ ÀÎ°øÈ£Èí±â¿¡ ÀÇÁöÇã¸Û ÀÖ¾ú¼ö´Ù.",È¯ÀÚ ¹Ýº¹ÀûÀ¸·Î ¿­ ³ª³­ ¹ß¿­ °Þ°í ÀÖ¼ö´Ù.,,
contradiction,"±×ºÐÀº [**º´¿ø **] ÀçÈ°¼¾ÅÍ·Î [**2926-7-27**]¿¡ Åð¿øÇã¿³ÁÖ¸¸, °í¿­ÀÌ ÀÚ²Ù ³ªÅ¸³ª¸Û ¾ÆÁ÷µµ ÀÎ°øÈ£Èí±â¿¹ ÀÇÁ¸Çã¸Û ÀÖ¾ú¼ö´Ù.",È¯ÀÚ ¿­ ¾ø´Â ¹«¿­ »óÅÂ¿ì´Ù.,,
neutral,"±×ºÐÀº [**2926-7-27**]¿¡ [**º´¿ø**] ÀçÈ°¼¾ÅÍ·Î Åð¿øÇÏ±ä ÇßÁÖ¸¸, µÇÇ®ÀÌÇã¸Û °í¿­ÀÌ ³ª¸Û °è¼Ó ÀÎ°øÈ£Èí±â¿¡ ÀÇÁöÇÏ¸Û ÀÖ¾ú¼ö´Ù.",È¯ÀÚ ¸¸¼º °¨¿° ¾Î°í ÀÖ¼ö´Ù.,,
entailment,"82»ì ¿©ÀÚ È¯ÀÚ¼ö´Ù, ¼î±×·»ÁõÈÄ±ºÀÌ¶û Ç÷°ü¿°ÀÌ¶û À§Àå°ü ÃâÇ÷ÀÌ¶û °íÇ÷¾ÐÀ» ¾Î°î ÀÕ¼ö¸Û À§Àå°ü ÃâÇ÷ Áõ»ó ¶«½Ã º´¿ø ¿Ô¼ö´Ù.",È¯ÀÚ À§Àå°ü ÃâÇ÷ °Þ°í ÀÖ¼ö´Ù.,,
contradiction,"82»ì³­ ¿©ÀÚ È¯ÀÚ¿©, ¼î±×·»ÁõÈÄ±ºÀÌ¶û Ç÷°ü¿°, À§Àå°ü ÃâÇ÷, °íÇ÷¾ÐÀ» °¡Áö°í ÀÖ¼ö¸Û, À§Àå°ü ÃâÇ÷ Áõ»óÀ¸·Î ³ªÅ¸³µ¼ö´Ù.",È¯ÀÚ À§Àå ±â´É Á¤»óÀÌ¶ó¿ì´Ù.,,
neutral,"82»ì ¿©ÀÚ È¯ÀÚ½Åµð ¼î±×·»ÁõÈÄ±ºÀÌ¸Û Ç÷°ü¿°ÀÌ¸Û À§Àå°ü ÃâÇ÷ÀÌ¸Û °íÇ÷¾ÐÀ» °¡Áö°î ÀÖÀºµð, À§Àå°ü ÃâÇ÷ Áõ»ó ¶«½Ã º´¿ø ¿Ó¼ö´Ù.",È¯ÀÚ ÅäÇ÷ Áõ»ó ¶§¹®¿¡ º´¿ø ¿Ô¼ö´Ù.,,
entailment,"ÀÀ±Þ½Ç·Î ¿Å±â¸Û, ÆÛÁ®³ª°¡´Â Áõ»ó ¾÷¼­°Ô °¡½¿ ÇÑ°¡¿îµ¥ ¾Æ·¡ÂÊÀÌ ¾ÆÇÂ °Ô ´õ ½ÉÇØÁ³¼ö´Ù.",È¯ÀÚ °¡½¿ ¾ÆÇÁ´Ù Çã¿ì´Ù.,,
contradiction,"ÀÀ±Þ½Ç·Î °¡¸Û, ±× »ç¸§Àº ÆÛÁ®°¡´Â Áõ»ó ¾ö½Å ½ÉÀå ¹Øµ¿³× °¡½¿ ¾ÎÀÌ°¡ ´õ ½ÉÇØÁ®ºÎ·¶¼ö´Ù.",È¯ÀÚ °¡½¿ ¾ÆÇÂ °Å ¾Æ´Ï¶ó ÇÕµð´Ù.,,
neutral,"ÀÀ±Þ½Ç·Î ¿Å±â¸Û, ±× »ç¸§Àº ¾ÆÇÄÀÌ ÆÛÁ®°¡´Â Áõ»óÀº ¾ö¼ö°î °¡½¿ ÇÑ°¡¿îµ¥ ¾ÆÇÄÀÌ ´õ ½ÉÇØÁ®ºÎ·¶¼ö´Ù.",È¯ÀÚ ±Þ¼º ½É±Ù°æ»öÁõ ¾Î°í ÀÖ¼ö´Ù.,,
entailment,"±× »ç¸§Àº PRBCs 4À¯´ÖÀÌ¶û NS 3¸®ÅÍ·Î Ç÷¾×·® º¸Ãæ Ä¡·á ¹Þ¾Ò¼ö´Ù, PRBCsÇå Packed Red Blood CellsÀÇ ÁÙÀÓ¸»ÀÌ¿©¼­ ÀûÇ÷±¸¸¸ ²Ë ´ãÀº Ç÷¾×Á¦Ç°À» ¶æÇÏ°î, NSÇå Normal SalineÀÇ ÁÙÀÓ¸»ÀÌ¿©¼­ Á¤»ó »ý¸®½Ä¿°¼ö ¶æÇã¸Û, ÀÌ°Å´úÀº È¯ÀÚ Ç÷¾×·® È¸º¹ÇÏ´Â µ¥ ¾²ÁÖ°Ô¸¶¾Â.",±× ¿©ÀÎÀº Ã¼¾× ºÎÁ·À¸·Î Ä¡·á ¹Þ¾Ò¼ö´Ù.,,
contradiction,±×³à´Â 4À¯´ÖÀÇ ÀûÇ÷±¸ ³óÃà¾×(PRBCs) Çã°î 3¸®ÅÍÀÇ Á¤»ó »ïÅõ¾Ð »ý¸®½Ä¿°¼ö(NS) Çã¸Û ¿ë·® º¹¿øÀ» ¹Þ¾Ò¼ö´Ù.,±× ¿©ÀÎÀº Ãß°¡ ¼öºÐ¼·Ãë´Â ÇÊ¿ä ¾ø¾ú¼ö´Ù.,,
neutral,"±× ¿©´Â PRBCs 4À¯´ÖÀÌ¶û NS 3¸®ÅÍ·Î ¿ë·® º¹¿ø ¹Þ¾Ñ¼ö´Ù, PRBCs´Â 'Packed Red Blood Cells' ¾àÀÚ¸Û ³óÃà Çå ÀûÇ÷±¸ ÀÌ¶ó, NS´Â 'Normal Saline' ¾àÀÚ¸Û Á¤»ó »ý¸®½Ä¿°¼ö ÀÌ¶ó¼ö´Ù.",±× ¿©ÀÎÀº Ç÷¾Ð ³·¼ö´Ù.,,
entailment,È¯ÀÚ´Â ÃâÇ÷ÇÒ Á¦ È¥¼ö »óÅÂÀÌ¸Û ¹ÝÀÀÀÌ ¾ø¾ú´Ù°í È®ÀÎµÇ¾ú¼ö´Ù.,È¯ÀÚ ³ú³»ÃâÇ÷ »ý°ÜºÎ·È¼ö´Ù.,,
contradiction,È¯Á¨ ÇÇ ³ª¿Ã Àû¿¡ È¥¼ö »óÅÂÀÌ¿©¼­ ¹ÝÀÀÀÌ ¾ø¾ú´ø °Å½Ã È®ÀÎµÇ¾ú¼ö´Ù.,È¯ÀÚ °Ë»ç °á°ú Á¤»óÀÌ¶ó¿ì´Ù.,,
neutral,È¯ÀÚ´Â ÃâÇ÷ Çã´Â Á¦ È¥¼ö »óÅÂ¿©°®°í ¹ÝÀÀÀÌ ¾ø¾ú´ø °Å·Î È®ÀÎµÆ¼ö´Ù.,È¯ÀÚ CT ¿µ»ó ºñÁ¤»óÀÌ¶ó¿ì´Ù.,,
entailment,"[**È®ÀÎµÈ È¯ÀÚ ¼º 35912**]´Â 84»ì ³²Á¤³×·Î, 10³â Àü Àý¶Ò°Å¸² Áõ»ó ÀÖ´Â ¸»ÃÊÇ÷°üÁúÈ¯(PVD)ÀÌ¶ó Áø´Ü¹ÞÀº ÀûÀÌ ÀÖ¼ö´Ù, ±Ùµð ¿ä ¸çÄ¥»çÀÌ Áö½Å °ÉÀ½ ÈûÀÌ ÁÙ¾îµç °Å¸¦ ¾Ë¾ÆÃ«¼ö´Ù.",È¯ÀÚ Àý¶Ò°Å¸² Áõ»ó ´õ ½ÉÇØÁ®ºÎ·È¼ö´Ù.,,
contradiction,"[**È®ÀÎµÈ È¯ÀÚ ¼º 35912**]´Â 84»ì ³²Á¤³×¿ä, ½Ê ³â Àü¿¡ µ¿Åë Áõ»ó º¸¹Î ¸»ÃÊÇ÷°üÁúÈ¯(PVD) Áø´Ü ¹Þ¾Ò´ø °ú°Å·ÂÀÌ ÀÖ¼ö´Ù, ¿ä ¸çÄ¥ µ¿¾È °ÉÀ» ÈûÀÌ ÁÙ¾îºÎ·¶´Ü °É ¾Ë¾ÆÃ«¼ö´Ù.",È¯ÀÚ °È´Â µ¥ ¹®Á¦ ¾ø¼ö´Ù.,,
neutral,"[**È®ÀÎµÈ È¯ÀÚ ¼º 35912**]´Â 84»ì ³²ÀÚ°í, 10³â Àü¿¡ Áø´Ü ¹Þ¾Ò´ø µ¿ÅëÀ» Áõ»óÀ¸·Î º¸ÀÌ´Â ¸»ÃÊÇ÷°üÁúÈ¯(PVD) °ú°Å·ÂÀÌ ÀÕ¼ö´Ù, ±× ¾ç¹ÝÀº ±Ù»ó ¸çÄ¥µ¿¾È °É¾îºÎ´Â ÈûÀÌ ÁÙ¾îºÎ·¶´Ü °Å¸¦ ¾Ë¾ÆÂ÷·¶¼ö´Ù.",È¯ÀÚ µ¿¸Æ¿¡ Ç÷Àü »ý°ÜºÎ·È¼ö´Ù.,,
entailment,"±× ÀÔ¿ø Çã¸Û ÀÖ´ø µ¿¾È ¿µ»ó Áø´ÜÇØ»ç ¿ÞÂÊ Æ÷ÅÐ Á¤¸ÆÀº ¿ÏÀü ¸·ÇôºÒ¾ú¼ö´Ù, ¿À¸¥ÂÊ Æ÷ÅÐ Á¤¸ÆÀº ¿øÀ§ºÎ °¡Áö°¡ º¸¿´¼ö´Ù, Çåµð ¿À¸¥ÂÊ Æ÷ÅÐ Á¤¸ÆÀÇ ¿øÀ§ºÎÇÏ°í ÁÖ¿ä Æ÷ÅÐ Á¤¸ÆÀº ±æÀÌ ¿­·Á ÀÖ¾ú¼ö´Ù, TIPS(°æÁ¤¸Æ°£ »þ¿îÆ®)µµ ¿­·Á ÀÖ¾ú°î ¾Ë¸Â°Ô Á¶¿µÁõ°­µÇ¾ú¼ö´Ù.",È¯ÀÚ °£ ÁúÈ¯ ÀÖ¼ö´Ù.,,
contradiction,"±× ÀÔ¿øÇØ½Å µ¿¾È ¿µ»ó Áø´Ü¿¡»ç ¿ÞÂ¦ ¹®¸ÆÀº ¿ÏÀü ¸·Çû°í ¿À¸¥Â¦ ¹®¸ÆÀÇ ¸ÕÂÊ °¡Áö´Â È®ÀÎµÆ¸Û, ¸ÕÂÊ ¿À¸¥Â¦ ¹®¸ÆÀÌ¶û ÁÖ¹®¸ÆÀº ±æÀÌ Æ®¿© ÀÖ¾ú°í TIPS(°æÁ¤¸Æ°£ »þ¿îÆ®)µµ ±æÀÌ Æ®¿© Àû´çÇã°Ô µµµå¶óÁ® º¸¿´¼ö´Ù.",È¯ÀÚ °£ ±â´É Á¤»óÀÌ¶ó¿ì´Ù.,,
neutral,"±× ÀÔ¿ø Çå µ¿¾È ¿µ»ó Áø´ÜÇØ º¸¹Î, ¿ÞÂÊ Æ÷ÅÐÁ¤¸ÆÀÌ¶û ¿À¸¥ÂÊ Æ÷ÅÐÁ¤¸ÆÀÇ ¿øÀ§ ºÐÁö´Â ¸ù¶¥ ¸·ÇôºÒ¾ú¼ö´Ù¸¸, °Ô³­ ¿À¸¥ÂÊ Æ÷ÅÐÁ¤¸ÆÀÇ ±ÙÀ§ ºÎºìÀÌ¶û ÁÖ Æ÷ÅÐÁ¤¸ÆÀº ±æÀÌ Æ®¿© ÀÕ¾î½Åµð TIPS(°æÁ¤¸Æ°£ »þ¿îÆ®)µµ ¾Ë¸Â°Ô ¿­·Á¼­ °­Á¶°¡ Àß µÇ¾ú¼ö´Ù.",¾ËÄÚ¿Ã °ú»ç¿ë·Â ÀÖ¼ö´Ù.,,
entailment,"±× »ç¸§Àº [**Location (un) 18**] ¹Ù±ù º´¿ø¼­ Á¤»ó »ïÅõ¾Ð »ý¸®½Ä¿°¼ö 2¸®ÅÍÇã°í Æ¼¾Æ¹Î, ¿±»ê, ´ÙÁßºñÅ¸¹Î, Ä«ÀÌ¿¢¼¿·¹ÀÌÆ®, ¿°È­Ä®½·, ÀÎ½¶¸°, ¹ÙÀÌÄ«º¸³×ÀÌÆ®¸¦ Åõ¿© ¹Þ¾Ò¼ö´Ù.",È¯ÀÚ »êÁõ »óÅÂ¿´¼ö´Ù.,,
contradiction,"±× ¾ç¹ÝÀº [**Location (un) 18**] ¹Û º´¿ø¿¡»ç Á¤»ó »ì¸°¼ö 2¸®ÅÍ, Æ¼¾Æ¹Î, ¿±»ê, ´ÙÁßºñÅ¸¹Î, Kayexalate, ¿°È­Ä®½·, ÀÎ½¶¸° Çã°í ¹ÙÀÌÄ«ºê¸¦ ¸Â¾Ò¼ö´Ù.",È¯ÀÚ ¼ú ¸¶½Å °Å ¾Æ´Ï¶ó ÇÕµð´Ù.,,
neutral,"±× ¾ç¹ÝÀº [**Location (un) 18**]¿¡ ÀÖ´Â ¹Ù±ù º´¿ø¼­ Á¤»ó »ì¸° 2¸®ÅÍ, Æ¼¾Æ¹Î, ¿±»ê, ´ÙÁßºñÅ¸¹Î, Kayexalate, ¿°È­Ä®½·, ÀÎ½¶¸°, È£²¿ ¹ÙÀÌÄ«ºê¸¦ ¸Â¾Ò¼ö´Ù.",È¯ÀÚ ¾ËÄÚ¿Ã Áßµ¶ »óÅÂ¿ì´Ù.,,
entailment,È¯ÀÚ´Â ÇöÀå°Ô Æ©ºê »ð°üÀ» ¹Þ¾Ò¼ö´Ù.,È¯ÀÚ È£Èí Æ©ºê »ðÀÔ ¹Þ¾Ò¼ö´Ù.,,
contradiction,È¯ÀÚ³­ ÇöÀå¿¡»ç Æ©ºê»ð°üÀ» ¹Þ¾Ò¼ö´Ù.,È¯ÀÚ È£Èí º¸Á¶´Â ÇÊ¿ä ¾ø¾ú¼ö´Ù.,,
neutral,È¯ÀÚ³­ ÇöÀå¼­ Æ©ºê »ð°ü ¹Þ¾Ò¼ö´Ù.,È¯ÀÚ È£Èí ºÎÀü »óÅÂ¿´¼ö´Ù.,,
entailment,±× ÀÌ´Â ÀÚ±â ÀÔ¸ÀÀÌ¶û ÀáÀÌ ¾È ÁÁ´Ù°í ¸»Çß¼ö´Ù.,È¯ÀÚ Àß ÀáÀ» ¸ø ÀÌ·ç°í ÀÖ¼ö´Ù.,,
contradiction,±× »ç¶÷Àº Áö ¹ä¸ÀÀÌ¶û ÀáÀÌ ¿µ ½Ã¿øÂú´Ù ÇÏ¸Û ¸»Çã¾ú¼ö´Ù.,È¯ÀÚ ºÒÆí°¨Àº ¾ø´Ù°í ¸»Çã¿ì´Ù.,,
neutral,±× »ç¸§Àº Áö ¹ä¸ÀÀÌ¶û ÀáÀÌ ¿µ ¾È ÁÁ´Ù°í ¸»Çß¼ö´Ù.,È¯ÀÚ ¸ö ¾ÆÇÁ´Ù°í ´À²¸¿Ô¼ö´Ù.,,
entailment,´ÙÀ½Àº °£´ÜÇã°Ô ¿ä¾àÇå Åð¿ø ¿ä¾à¼­ °ËÅäÇå ³»¿ëÀÌ¿ì´Ù.,È¯ÀÚ ÀÔ¿øÇØºÎ·È¼ö´Ù.,,
contradiction,´ÙÀ½ °Å½Å °£´ÜÇã°Ô ¿ä¾àÇØÁø Åð¿ø ¿ä¾à¼­ °ËÅäÇÑ °Å¿ì´Ù.,È¯ÀÚ ÀÔ¿ø ¾È Çß¼ö´Ù.,,
neutral,"Åð¿ø ¿ä¾à¼­ °ËÅäÇã¿´°í, ¾Æ·¡¿¡ °£´ÜÇã°Ô ¿ä¾àÇØ³ù¼ö´Ù.",È¯ÀÚ ±Þ¼º °ü»óµ¿¸Æ ÁõÈÄ±ºÀ¸·Î ÀÔ¿øÇØºÎ·È¼ö´Ù.,,
entailment,°ú°Å ÀÇ·á ÀÌ·Â¿¡´Â [**12-19**]¿¡ Æ®¶óÅ°¿À½ºÅä¹Ì »ðÀÔÀÌ ÁßÇå °Å·Î ±â·ÏÇã¿©Á® ÀÖ¼ö´Ù.,È¯ÀÚ ±â°üÀý°³¼ú(Æ®¶óÅ°¿À½ºÅä¹Ì) ¹Þ¾Ò¼ö´Ù.,,
contradiction,°ú°Å ÀÇ·á ÀÌ·Â: [**12-19**]¿¡ Æ®¶óÅ°¿À½ºÅä¹Ì »ðÀÔÀÌ µÈ °Å·Î Áß¿äÇã°Ô ±â·ÏµÅ ÀÖ¼ö´Ù.,È¯ÀÚ È£Èí ±â´É Á¤»óÀÌ¶ó¿ì´Ù.,,
neutral,°ú°Å ÀÇ·á ÀÌ·Â: [**12-19**]¿¡ Æ®¶óÅ°¿À½ºÅä¹Ì »ðÀÔÀÌ µÈ °Å·Î Áß¿äÇã°Ô ±â·ÏµÅ ÀÕ¼ö´Ù.,È¯ÀÚ COPD ¾Î°í ÀÖ¼ö´Ù.,,
entailment,¿À³¯ ±× »ç¸§Àº ÇÏ¿µ ÈûÀÌ ¾ø¾û Ä§´ë¼­ ÀÏ¾î³ªÁø ¸øÇß¼ö´Ù.,±× ¿©ÀÎÀº °È´Â ´É·Â ¾ø¾ú¼ö´Ù.,,
contradiction,¿À´À·¹ °­Àº ÇÏ¿µ ÈûÀÌ ¾ö¼­¼­ Ä§µð°Ô¼­ ÀÏ¾î³ªÁö ¸øÇß¼ö´Ù.,±× ¿©ÀÎÀº °ÉÀ» ¼ö ÀÖ¼ö´Ù.,,
neutral,¿À³¯ ±× »ç¸§Àº ÈûÀÌ ÇÏ¿µ ¾÷¾î¼­ Ä§´ë¼­ ¸ø ÀÏ¾î³µ¼ö´Ù.,±× ¿©ÀÎÀº ±¸Åä¶û ¸Þ½º²¨¿ò Áõ»ó ÀÖ¼ö´Ù.,,
entailment,"[**È®ÀÎµÈ È¯ÀÚ ¼º 11376**]Àº Ä£ÀýÇå ÀÏÈç¼Â »ì ¿©ÀÚ½Åµð, Àü±Ø ´Þ¸° ½ÉÀå ¹ØÆÇÆÇ ´ëÃ¼ ¼ö¼úÀÌ¶û °ü»óµ¿¸Æ ¿ìÈ¸ ÀÌ½Ä ¼ö¼ú Çæ¶ó ¼ö¼ú Àü¿§ Ã£¾Æ¿À¼Ì¼ö´Ù.",È¯ÀÚ CAD(°ü»óµ¿¸ÆÁúÈ¯) ¾Î°í ÀÖ¼ö´Ù.,,
contradiction,"[**È®ÀÎµÈ È¯ÀÚ ¼º 11376**]Àº Ä£ÀýÇå 73»ì ¿©¼ºÀÌ¸Û, Àü±ØÀ» ÀÌ¿ëÇã´Â ´ëµ¿¸ÆÆÇ¸· ±³Ã¼ ¼ö¼úÀÌ¶û °ü»óµ¿¸Æ ¿ìÈ¸ ÀÌ½Ä ¼ö¼ú ÇãÁÖ°Ô ÀüÄ¡ ¼ö¼ú·Î ³»¿øÇÏ¿´¼ö´Ù.",È¯ÀÚ ¿¹Àü¿¡ ¼ö¼úÇÑ Àû ¾ø¼ö´Ù.,,
neutral,"[**È®ÀÎµÈ È¯ÀÚ ¼º 11376**]Àº ÇÏ¿µ »ó³ÉÇÑ 73»ì ¿©ÀÚ½Åµð, Àü±ØÀÌ ½ÉÀå ¹ÌÆ®¶öÆÇ¸·À» ´ëÃ¼ÇÏ´Â ¼ö¼úÀÌ¶û °¡Ä¡ °ü»óµ¿¸Æ ¿ìÈ¸ ÀÌ½Ä ¼ö¼ú Çã·¯ ¼ö¼ú Àü¿¡ º´¿ø¿¡ ¿À¼Ì¼ö´Ù.",È¯ÀÚ ¸»ÃÊµ¿¸ÆÁúÈ¯ ÀÖ¼ö´Ù.,,
entailment,"±× »ç¸§ ³²ÆíÀº ÇÏ·ç¿¡ Àû¾îµµ ÇÑ ¹øÀº ÅäÇã´Â °Å È®ÀÎÇã¿Ó¼ö´ÙÇåµð, ±×°Ô Ç÷Åä½ÅÁö´Â È®½Å ¸øÇã¿Ó¼ö´Ù.",±×´Â ¿äÁò ±¸Åä ÇÏ°í ÀÖ¼ö´Ù.,,
contradiction,"±× Áý ¼­¹æÀÌ ÇÏ·ç¿¡ ¾Æµî³­ ÇÑ ¹øÀº ÅäÇØºÎ·µ´Ù ÇãÁÖ°Ô½Åµð, ±×°Ô ÇÇ ¼¯ÀÎ ÅäÀÎÁö´Â ¶ÒºÎ·¯Áö°Ô ¸ô¶ú¼ö´Ù.",±×´Â ±¸Åä Áõ»ó ¾ø¾ú´Ù ÇÕµð´Ù.,,
neutral,"±× Áý ³²ÆíÀÌ ÇÏ·ç¿¡ ÇÏ³­Àº ²À ÅäÇå´Ù²¿ È®ÀÎÇß¼ö´Ù, Çã³­ ±×°Å½Ã ÇÍÅä½ÅÁö´Â È®½ÅÀ» ¸øÇß¼ö´Ù.",±×´Â »óºÎ À§Àå°ü ÃâÇ÷ °Þ°í ÀÖ¼ö´Ù.,,
entailment,±× ¿©ÀÚ´Â ÀÌ¹ø ½ÉÆóÁ¤Áö ÀÏÀÌ »ý±æ ¶§±îÁö Àß Áö³»°î ÀÖ¾ú´ø °Å·Î º¸¿´¼ö´Ù.,È¯ÀÚ ½ÉÀå¸¶ºñ °Þ¾îºÎ·È¼ö´Ù.,,
contradiction,±× »ç¸§Àº ÀÌ½Ã³­ ½ÉÆóÁ¤Áö¶ó Çã´Â ÀÏÀÌ ÀÏ¾î³ª±â Àü±îÁø Àß Áö³»°î ÀÕ´Â °Å·Î º¸¿´¼ö´Ù.,È¯ÀÚ ½ÉÀå¸¶ºñ º´·Â ¾ø¼ö´Ù.,,
neutral,±× ¿©ÀÚ´Â Áö±ÝÀÇ ½ÉÆóÁ¤Áö¶óÄí´Â ÀÏ ³ª±â Àü±îÁø Àß Áö³»°î ÀÖ´ø °É·Î º¸¿´¼ö´Ù.,È¯ÀÚ ³ú »ê¼Ò ºÎÁ·À¸·Î ³ú ¼Õ»ó ÀÔ¾îºÎ·È¼ö´Ù.,,
entailment,"±× »ç¸§Àº °¡½É ¾ÆÇÂ °Å, ¼ûÂ÷³­ °Å, ¿îµ¿ Çæ ¶§ ¼û¸·ÈûÀÌ³ª ±âÀýÀº ¾ø´í Çã¿ì´Ù.",È¯ÀÚ ROS °á°ú´Â ºÎÁ¤ÀûÀÌ¿ì´Ù.,,
contradiction,"±× ¾ç¹ÝÀº °¡½¿ ¾ÆÇÂ °Å³ª ¼û °¡ÇÂ °Å, ¿îµ¿ Çæ Àû ¼ûÂ÷Áø °Å³ª ±î¹«·¯Ä§Àº ¾ø¼ö´Ù.",È¯ÀÚ Çù½ÉÁõ ¾Î°í ÀÖ¼ö´Ù.,,
